Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
1,0,0,0,http://gintohewoo.org/linuxjournal/lg/mirrors.html,Linux Gazette Mirror Sites,1,219,http://www.lklug.pdn.ac.lk/documents/lg/,WWW:,http://www.lklug.pdn.ac.lk/documents/lg/,,"Dofollow, Content",,11/24/2019 22:21,5/25/2021 11:37,,,0,0,,179
1,0,0,0,http://goldenpeic.blogspot.com/2011/11/amorphous-materials.html,Golden Pictures: amorphous materials,25,20,http://www.civil.pdn.ac.lk/Materials/crystals/amorphous/amorphous_files/image002.jpg,,Many amorphous materials have,,"Dofollow, Image",,4/23/2018 20:21,8/12/2021 2:54,,,0,0,,16
1,0,0,0,http://grimlocktransformersrobotsindisguiseh.blogspot.com/2018/07/articulated-robot.html,Grimlock Transformers Robots In Disguise: Articulated Robot,67,66,http://eng.pdn.ac.lk/old/mechanical/menu/class/downloads/notes/DH.pdf,,Robot Kinematics: Articulated Robots,,"Dofollow, Content",,5/27/2020 7:06,8/12/2021 6:08,,en,0,0,,42
1,0,0,0,http://hairfalltreatmentdentetsu.blogspot.com/2016/11/hair-fall-treatment-vasovagal-syncope.html,Hair Fall Treatment: Hair Fall Treatment Vasovagal Syncope,127,35,http://www.pdn.ac.lk/med/groups/lecture_notes/prof_karalliedde/AUTONOMIC_NERVOUS_SYSTEM_AND_DRUGS-final.pptx,,AUTONOMIC NERVOUS SYSTEM AND DRUGS - University Of Peradeniya ...,,Dofollow,,2/18/2019 16:05,8/8/2021 16:38,,en,0,0,,26
1,0,0,0,http://happymotherday2012.blogspot.com/2011/11/images-amorphous-materials.html,happy mothers day 2012: images amorphous materials,126,24,http://www.civil.pdn.ac.lk/Materials/crystals/amorphous/amorphous_files/image002.jpg,,Many amorphous materials have,,"Dofollow, Image",,4/20/2018 3:14,8/7/2021 12:13,,,0,0,,19
1,0,0,0,http://heartsymptomselort.blogspot.com/2015/04/female-heart-attack-symptoms-uk.html,Heart Symptoms: Female Heart Attack Symptoms Uk,127,70,http://www.pdn.ac.lk/med/pgsm/PSAMCardiovascular Disease in Woman PSAM 2.pptx,,... Read Document,,"Dofollow, Content",,4/20/2018 8:36,7/18/2021 4:37,,en,0,0,,41
1,0,0,0,http://iaifo5.cc/news/69616f.html,iao,39,11,https://www.pdn.ac.lk/uop/iao/iw2020/img/slider/1002.jpg,,International Week || University of Peradeniya,,"Dofollow, Image",,6/5/2021 14:01,6/5/2021 14:01,,en,0,0,,8
1,0,2,0,http://incekum.com/index.asp?qu=host:www.lklug.pdn.ac.lk&rs=10,Yurtseven.ORG,15,5,http://www.lklug.pdn.ac.lk/,,Lanka Linux User Group,,Dofollow,,9/18/2020 4:33,4/10/2021 0:38,,en,0,0,,4
1,0,0,0,http://injurylawyersbushinai.blogspot.com/2015/06/verma-injury-lawyers.html,Injury Lawyers: Verma Injury Lawyers,76,38,http://www.pdn.ac.lk/med/departments/forensic/Vol3 No 2.pdf,,Medicine Sri Lanka Journal Of Science & Forensic Law,,Dofollow,,1/10/2018 14:34,8/16/2021 1:46,,en,0,0,,30
1,33,8,0,http://insta-stalkerr.com/tag/istanbul-technical-university-architecture-department-sri-lanka,"#istanbul+technical+university+architecture+department+sri+lanka Technical College - Matara - Home | Facebook stories highlights, photos and videos hashtag",11,56,https://sci.pdn.ac.lk/comunit/assets/images/staff/lahiru_j_ekanayake.jpg,,Computer Unit Faculty of Science,,"Dofollow, Image, Content",,3/12/2021 11:15,3/12/2021 11:15,,en,0,0,,28
1,0,0,0,http://investmentadvicetoday.blogspot.com/2012/03/investment-advice-sri-lanka.html,Investment Advice: Investment Advice Sri Lanka,105,57,http://www.pdn.ac.lk/arts/econ/wp-5.pdf,,Simulation Experiments For Public Spending Policies In Sri Lanka,,Dofollow,,5/2/2016 14:37,8/18/2021 14:02,,en,0,0,,38
1,72,10,0,http://ise.ait.ac.th/universities/,Universities – INDUSTRIAL SYSTEMS ENGINEERING,45,11,https://www.pdn.ac.lk/,,The University of Paradenia,,Dofollow,,7/20/2021 20:49,8/5/2021 7:28,,en,0,0,,11
1,0,0,0,http://itmanagementrerushita.blogspot.com/2017/05/it-management-internship.html,It Management: It Management Internship,73,60,http://arts.pdn.ac.lk/main/gallery/ManagementInternshipDiaries/Banner.JPG,,It Management Internship,,"Dofollow, Image",,1/21/2019 3:41,8/15/2021 22:17,,en,0,0,,46
1,0,4,0,http://jaffnanet7.blogspot.com/,Jaffna Net7,43,70,https://www.pdn.ac.lk/,,???????,,Nofollow,,7/15/2020 16:05,11/24/2020 5:13,,,0,0,,50
1,0,0,0,http://kadamalla.blogspot.com/2009/07/mahasena-of-sri-lanka.html,kadamalla: Mahasena of Sri Lanka,36,121,http://www.pdn.ac.lk/eng/ocm/pdf/EF502_Lecture_2.pdf,.,http://www.pdn.ac.lk/eng/ocm/pdf/EF502_Lecture_2.pdf,,Nofollow,,7/15/2021 7:03,8/5/2021 1:32,,en,0,0,,18
1,0,0,0,http://kapkovcommerciallighting.blogspot.com/2013/10/commercial-lighting-fashion-design_25.html,Commercial Lighting: Commercial Lighting Fashion Design Courses Malaysia,140,46,http://www.pdn.ac.lk/uop/about/Newsletter/newsletter_pdf/2004_apr_jun.pdf,,University Of Peradeniya News,,"Dofollow, Content",,7/25/2021 18:52,8/7/2021 16:08,,en,0,0,,32
1,0,0,0,http://kushanrathnayaka.blogspot.com/p/university.html,kushan rathnayaka: UNIVERSITY,13,194,http://www.pdn.ac.lk/dental/,MORE DETAILS,CLICK HERE,,Dofollow,,4/11/2021 0:17,8/17/2021 23:14,,en,0,0,,5
1,0,0,0,http://lasersurgerysun.blogspot.com/2013/08/laser-surgery-for-glaucoma-stroke_180.html,Laser Surgery: Laser Surgery For Glaucoma Stroke Recovery Time Frame,141,42,http://www.pdn.ac.lk/med/groups/lecture_notes/prof_karalliedde/AUTONOMIC_NERVOUS_SYSTEM_AND_DRUGS-final.pptx,,AUTONOMIC NERVOUS SYSTEM AND DRUGS - University Of Peradeniya,,Dofollow,,4/21/2018 12:39,7/31/2021 1:25,,en,0,0,,25
1,63,10,0,http://ldp.dvo.ru/LDP/LG/mirrors.html,Linux Gazette Mirror Sites,1,229,http://www.lklug.pdn.ac.lk/documents/lg/,,http://www.lklug.pdn.ac.lk/documents/lg/,,Dofollow,,4/14/2014 14:13,8/15/2021 3:23,,,0,0,,185
1,46,9,0,http://ldp.ludost.net/LDP/LG/mirrors.html,Linux Gazette Mirror Sites,1,230,http://www.lklug.pdn.ac.lk/documents/lg/,,http://www.lklug.pdn.ac.lk/documents/lg/,,"Dofollow, Content",,8/13/2020 11:20,8/18/2021 7:29,,,0,0,,185
1,0,0,0,http://leadershiptrainingtoday.blogspot.com/2011/01/leadership-training-sri-lanka-university.html,Leadership Training: Leadership Training Sri Lanka University,140,53,http://www.pdn.ac.lk/agri/depts/Crop_temp/M.I. Devi.pdf,,"ISHANEE DEVI Address : 104/A, Barawavila, Divulapitiya, Sri Lanka",,Dofollow,,4/19/2018 21:17,8/8/2021 5:11,,en,0,0,,35
1,87,12,0,http://lkml.iu.edu/hypermail/linux/kernel/0106.2/0004.html,Linux-Kernel Archive: Few thoughts about CML2 and kernel config,7,6,http://www.lklug.pdn.ac.lk/,,http://www.lklug.pdn.ac.lk,,"Dofollow, Content",,7/4/2019 10:35,6/30/2021 14:14,,,0,0,,5
1,2,5,0,http://loginfacts.live/sci-moodle-110280,Login Sci Moodle or Register New Account,28,11,http://scimoodle.pdn.ac.lk/course/index.php?categoryid=4,,Geology. Molecular Biology. Mathematics. Physics. Zoology. Biology. Computation and Management. Environmental Science. You are not logged in. (Log in).,,Nofollow,,8/8/2021 20:58,8/8/2021 20:58,,en,0,0,,8
1,1,4,0,http://malnutritionandmalaria.blogspot.com/2012/08/malnutriition-sri-lanka-drought-link.html,"MALNUTRITION, MALARIA and the MYCOBACTERIUM: MALNUTRIITION: SRI LANKA: Drought link with kidney disease risk",3411,56,http://www.pdn.ac.lk/purse/Proceedings/2011/PURSE 2011 Abstracts.pdf,,November 2011 report,,"Dofollow, Content",,6/10/2020 7:08,8/2/2021 8:16,,en,0,0,,27
1,0,0,0,http://mastersdegreenukishin.blogspot.com/2017/05/nus-masters-degree.html,Masters Degree: Nus Masters Degree,85,51,http://arts.pdn.ac.lk/main/news/contents/2014/NORHED.jpg,,Nus Masters Degree Pictures,,"Dofollow, Image",,4/7/2021 19:08,7/31/2021 20:00,,en,0,0,,27
1,71,10,0,http://mirror.netspace.net.au/pub/ldp/LDP/LG/mirrors.html,Linux Gazette Mirror Sites,1,228,http://www.lklug.pdn.ac.lk/documents/lg/,,http://www.lklug.pdn.ac.lk/documents/lg/,,"Dofollow, Content",,6/29/2018 12:05,8/10/2021 10:07,,,0,0,,185
1,71,10,0,http://mirrors.sunsite.dk/ldp/LDP/LG/mirrors.html,Linux Gazette Mirror Sites,1,228,http://www.lklug.pdn.ac.lk/documents/lg/,,http://www.lklug.pdn.ac.lk/documents/lg/,,Dofollow,,8/11/2013 20:48,8/5/2021 22:38,,,0,0,,185
1,81,12,0,http://moleculargeo.chem.umu.se/ohlin-group-group-members/,Ohlin Group — Group Members – Molecular Geochemistry at Umeå University,46,13,https://sci.pdn.ac.lk/chemistry/staff/contactPerera.php,,Ishanie Rangeeka Perera,(Co-supervisor. PI: Leone Spiccia ; Monash University),Dofollow,,12/25/2019 5:50,7/28/2021 12:03,,en,0,0,,8
1,0,0,0,http://mylasersurgery.blogspot.com/2014/01/eye-laser-surgery-anxiety-side-effects.html,Laser Surgery: Eye Laser Surgery Anxiety Side Effects Glaucoma Medication,142,39,http://www.pdn.ac.lk/med/groups/lecture_notes/prof_karalliedde/AUTONOMIC_NERVOUS_SYSTEM_AND_DRUGS-final.pptx,,AUTONOMIC NERVOUS SYSTEM AND DRUGS - University Of Peradeniya,,Dofollow,,5/15/2016 12:26,8/14/2021 7:14,,en,0,0,,26
1,0,2,0,http://neelam.pw/domain-list-133,Alexa top domain list || page 133,449,907,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/17/2021 21:57,8/17/2021 21:57,,en,0,0,,451
1,0,0,1,http://newdoorrerugen.blogspot.com/2017/07/new-door-design-in-sri-lanka.html,New Door: New Door Design In Sri Lanka,69,50,http://mgt.pdn.ac.lk/sitefiles/pdf/Internship Diary.pdf,,Dr. Athula Ekanayake - Mgt.pdn.ac.lk,,Dofollow,,6/19/2021 0:41,8/17/2021 1:46,,en,0,0,,41
1,5,5,0,http://noktan.snaptier.co/university-of-peradeniya/,university of peradeniya - Noktan.snaptier.co,56,30,http://www.pdn.ac.lk/ipurse/2019/img/peradeniya1.png,university of peradeniya research sessions,.,,"Dofollow, Content",,1/17/2021 5:07,3/26/2021 2:35,,en,0,0,,13
1,0,0,0,http://nursekarapitiya.blogspot.com/2012/02/blog-post_20.html,NURSEKARAPITIYA: ????????? ??????????????? ?????????,152,6,http://www.pdn.ac.lk/uop/jobs/documents/Lecturer_26_01_2012.pdf,,http://www.pdn.ac.lk/uop/jobs/documents/Lecturer_26_01_2012.pdf,,Dofollow,,4/19/2018 9:58,8/17/2021 13:28,,en,0,0,,6
1,2,5,0,http://oneislandtwonations.blogspot.com/2012/08/sri-lanka-drought-link-with-kidney.html,Sri Lanka: One Island Two Nations,151,267,http://www.pdn.ac.lk/purse/Proceedings/2011/PURSE 2011 Abstracts.pdf,,November 2011 report,,Dofollow,,6/13/2021 17:04,7/26/2021 16:43,,en,0,0,,109
1,0,0,0,http://onlinecourserushiishi.blogspot.com/2017/04/online-course-registration-system.html,Online Course: Online Course Registration System,65,55,https://tesla.ce.pdn.ac.lk/roshanr/docs/escal/read/12.pdf,,An Online Course Registration System For The Faculty Of ...,,Dofollow,,7/13/2019 7:34,8/8/2021 7:40,,en,0,0,,32
1,0,0,0,http://onlinedegreebinata.blogspot.com/2017/10/online-zoology-degree-australia.html,Online Degree: Online Zoology Degree Australia,77,57,http://sci.pdn.ac.lk/zoology/contactPages/cvs/Prof Jayanthi Edirisinghe.pdf,,CURRICULUM VITAE- PROF. J.P. EDIRISINGHE,,"Dofollow, Content",,4/4/2021 19:03,8/5/2021 3:01,,en,0,0,,45
1,0,1,0,http://onlinemedicalposlan.blogspot.com/2015/08/online-library-for-medical-students.html,Online Medical: Online Library For Medical Students,123,69,http://www.lib.pdn.ac.lk/Libraries/DENL/Assets_DEN/images/DEN_home.jpg,,Images of Online Library For Medical Students,,"Dofollow, Image",,4/21/2018 12:51,7/19/2021 10:55,,en,0,0,,48
1,0,6,0,http://petcaresrilanka.com/out/212/url/,,0,1,http://vet.pdn.ac.lk/faph/index.php,,,,"Dofollow, Redirect",,3/23/2020 4:01,3/28/2020 17:00,,,0,0,,1
1,0,0,0,http://phoenixuniversityanadi.blogspot.com/2015/03/nursing-informatics-phoenix-university.html,Phoenix University: Nursing Informatics Phoenix University,125,56,http://www.pdn.ac.lk/ahs/dept_and_unit/Nursing/globals/image/main/1.jpg,,Nursing Informatics Phoenix University Pictures,,"Dofollow, Image",,7/3/2016 13:10,8/10/2021 5:59,,en,0,0,,39
1,0,0,0,http://phoenixuniversityritoshimi.blogspot.com/2015/03/nursing-informatics-phoenix-university.html,Phoenix University: Nursing Informatics Phoenix University,126,56,http://www.pdn.ac.lk/ahs/dept_and_unit/Nursing/globals/image/main/1.jpg,,Nursing Informatics Phoenix University Pictures,,"Dofollow, Image",,8/16/2017 17:08,8/4/2021 8:41,,en,0,0,,39
1,76,11,0,http://physnet.arsip.lipi.go.id/PhysNet/asia.html,PhysDep - Asian Physics Departments,15,345,http://www.pdn.ac.lk/sci/physics/,,Department of Physics,,"Dofollow, Content",,9/23/2020 4:03,1/13/2021 10:53,,,0,0,,138
1,5,5,0,http://ponniyinselvan.in/forum/discussion/14061/may-be-useful-to-some-one/p1,May be useful to some one - History Discussion Discussions on Ponniyin Selvan Varalaatru Peravai,34,3,http://www.arts.pdn.ac.lk/tamil/courses.html,,http://www.arts.pdn.ac.lk/tamil/courses.html,,"Nofollow, Content",,11/19/2017 20:51,8/12/2021 20:32,,en,0,0,,3
1,0,0,0,http://projectmanagementtrainingepeibaka.blogspot.com/2016/12/project-management-soft-skills-training.html,Project Management Traininge: Project Management Soft Skills Training,65,53,https://www.pdn.ac.lk/mainpg-contents/notice-board/NewspaperadvertistementIDAS _New.pdf,,Call For Consultancy Services For Developing Online Materials ...,,Dofollow,,4/24/2018 5:42,8/10/2021 8:06,,en,0,0,,37
1,0,0,0,http://projectmanagementtrainingyanejidzu.blogspot.com/2016/12/project-management-soft-skills-training.html,Project Management Training: Project Management Soft Skills Training,63,52,https://www.pdn.ac.lk/mainpg-contents/notice-board/NewspaperadvertistementIDAS _New.pdf,,Call For Consultancy Services For Developing Online Materials ...,,Dofollow,,4/25/2018 2:41,8/12/2021 18:37,,en,0,0,,36
1,0,0,0,http://ramani-fisheriesaquaticresources.blogspot.com/p/marine-fishery.html,Fisheries and Aquatic Resources: Marine Fishery/Marine Environment,32,113,http://www.civil.pdn.ac.lk/acstaff/KPPP_details/Selected Publications/Paper No P-06.pdf,,Management of Coastal Resources -Puttalam Lagoon,,Dofollow,,7/14/2021 16:04,8/1/2021 1:01,,en,0,0,,75
1,4,5,0,http://refrigerationbest.blogspot.com/2014/12/int-inst-refrigeration.html,Refrigeration: Int Inst Refrigeration,141,53,http://www.pdn.ac.lk/agri/Staff/CV/old pdf/wap_weerakkody.pdf,,Dr. W. A. Palitha Weerakkody - University Of Peradeniya,,Dofollow,,6/9/2016 11:01,8/12/2021 15:49,,en,0,0,,28
1,0,0,0,http://refrigerationtoday.blogspot.com/2014/05/tdc-refrigeration.html,Refrigeration: Tdc Refrigeration,140,58,http://www.pdn.ac.lk/eng/old/mechanical/menu/class/downloads/notes/01 -202-Civil-Part-2.pdf,,Heat Engines - University Of Peradeniya,,Dofollow,,6/10/2016 18:04,8/6/2021 23:22,,en,0,0,,42
1,0,0,0,http://regionves.blogspot.com/2011/11/amorphous-structure.html,Regionves: amorphous structure,146,12,http://www.civil.pdn.ac.lk/Materials/crystals/amorphous/amorphous_files/image002.jpg,,An amorphous structure is,,"Dofollow, Image",,8/15/2016 10:30,8/16/2021 2:23,,,0,0,,12
1,0,17,29,http://roshan.ragel.net/,,0,1,http://www.ce.pdn.ac.lk/academic-staff/roshan-g-ragel/,,,,"Dofollow, Redirect",,11/9/2019 11:25,8/4/2021 19:56,,,0,0,,1
1,1,3,0,http://sanskrit-ai.com/threads/silence-of-the-lambs-part-i-drowning-out-the-native-voice-in-indology-and-sanskrit.2111/,Silence Of The Lambs Part I: Drowning Out The Native Voice In Indology And Sanskrit | SANSKAI: Sanskrit from Dharmic to Artificial Intelligence,39,123,http://arts.pdn.ac.lk/classical/rs.htm,,http://arts.pdn.ac.lk/classical/rs.htm,,"Nofollow, Content, UGC",,1/10/2021 14:44,8/6/2021 21:02,,en,0,0,,109
1,0,0,0,http://scholarlyideas.blogspot.com/2015/01/dwarf-elephant-beats-up-big-rival.html,Dwarf elephant beats up big rival ~ Scholarly Ideas,30,31,http://www.pdn.ac.lk/vet/vet/departments/bvs/staff/Dr. Nilmini Jayasena.html,"the time, I didn't even notice it was a dwarf,”",Nilmini Jayasena,"from the University of Peradeniya in Sri Lanka, who saw","Dofollow, Content",,11/8/2016 1:26,8/4/2021 12:26,,en,0,0,,14
1,0,0,0,http://slnewsfeeds.blogspot.com/2010/11/government-websites.html,Sri Lanka informations: Government Websites,35,201,http://www.pgis.pdn.ac.lk/,,Postgraduate Institute of Science - University of Peradeniya,,Dofollow,,4/18/2018 20:40,8/9/2021 21:48,,en,0,0,,134
1,0,0,0,http://sltravelplace.blogspot.com/,VISIT TO SRI LANKA,104,201,http://www.pgis.pdn.ac.lk/,,Postgraduate Institute of Science - University of Peradeniya,,Dofollow,,7/25/2021 1:03,8/18/2021 18:42,,en,0,0,,131
1,4,5,0,http://slusa.lk/home-2/member-universities/,Member universities – Sri Lanka Universities Sports Association,32,28,https://www.pdn.ac.lk/index.php,,University of Peradeniya –,A Brief introduction,Dofollow,,5/21/2020 15:17,3/7/2021 1:54,,en,0,0,,20
1,0,0,0,http://solarcellskakedan.blogspot.com/2017/05/zno-nanostructures-for-dye-sensitized.html,Solar Cells: Zno Nanostructures For Dye-sensitized Solar Cells,81,53,http://www.pdn.ac.lk/ipurse/2014/proceeding_book/NS/472.pdf,,ZnO NANOSTRUCTURES VIA CHEMICAL BATH DEPOSITION FOR ...,,Dofollow,,1/22/2019 6:50,8/12/2021 6:30,,en,0,0,,28
1,3,5,0,http://spirit-eu.org/uop.php,University of Peradeniya,19,1,https://www.pdn.ac.lk/,University Website :,https://www.pdn.ac.lk/,,"Dofollow, Content",,6/26/2021 20:27,8/13/2021 19:49,,,0,0,,1
1,0,0,0,http://steelsupplychisekisu.blogspot.com/2015/04/ueg-steel-supply.html,Steel Supply: Ueg Steel Supply,80,26,http://www.pdn.ac.lk/uop/main/news/Fiancé/Registration of Suppliers - 2013.pdf,,Registration Of suppliers For The Year 2013,,"Dofollow, Content",,10/2/2019 10:44,8/18/2021 5:51,,en,0,0,,15
1,0,0,0,http://steelsupplykortnev.blogspot.com/2015/04/ueg-steel-supply.html,Steel Supply: Ueg Steel Supply,81,27,http://www.pdn.ac.lk/uop/main/news/Fiancé/Registration of Suppliers - 2013.pdf,,Registration Of suppliers For The Year 2013,,"Dofollow, Content",,11/4/2016 19:13,8/8/2021 12:19,,en,0,0,,16
1,0,0,0,http://studentloansnownew.blogspot.com/2012/09/sri-lanka-student-loans.html,Student Loans: Sri Lanka Student Loans,132,31,http://www.pdn.ac.lk/uop/about/Hand_Book/handbook2009.pdf,,University Of Peradeniya Sri Lanka,,"Dofollow, Content",,4/19/2018 20:30,8/11/2021 13:41,,en,0,0,,22
1,0,0,0,http://sunshadeskaikiyo.blogspot.com/2015/03/sun-shades-in-sri-lanka.html,Sun Shades: Sun Shades In Sri Lanka,127,60,http://www.pdn.ac.lk/cjsbs/text/Pp. 129-136 (Diffenbrachia).pdf,,FOLIAGE PRESERVATIVES FOR VASE LIFE EXTENSION OF TWO ...,,Dofollow,,11/18/2017 21:05,8/2/2021 12:02,,en,0,0,,32
1,0,0,0,http://sura-sira.blogspot.com/2010/11/government-websites.html,usa: Government Websites,34,160,http://www.pgis.pdn.ac.lk/,,Postgraduate Institute of Science - University of Peradeniya,,Dofollow,,10/23/2017 3:29,8/6/2021 0:57,,en,0,0,,110
1,0,0,0,http://survivaltrainingbimakuru.blogspot.com/2016/07/yapa-survival-training.html,Survival Training: Yapa Survival Training,66,46,http://www.pdn.ac.lk/ipurse/2014/proceeding_book/EM/62.pdf,,IDENTIFICATION OF IMPROVEMENT PRIORITY FACTORS OF JOB ...,,Dofollow,,9/12/2018 9:46,8/8/2021 16:21,,en,0,0,,25
1,0,0,0,http://teachingdegreeesojikoshi.blogspot.com/2016/12/teaching-degree-distance-education.html,Teaching Degreee: Teaching Degree Distance Education,94,50,http://www.pdn.ac.lk/cdce/dload/aat.pdf,,CENTRE FOR DISTANCE & CONTINUING EDUCATION,,Dofollow,,11/5/2017 12:18,8/10/2021 15:55,,en,0,0,,39
1,0,0,0,http://teringatmasa.blogspot.com/2020/07/deer-droppings-help-researchers.html,Deer droppings help researchers understand sambar antler development - Mongabay.com | Teringat Masa,158,44,http://www.pgis.pdn.ac.lk/,"Ph.D. student in ecology, wildlife biology and conservation from the",postgraduate Institute of Science,"at the University of Peradeniya, was responsible for carrying out","Dofollow, Content",,7/16/2020 20:02,8/10/2021 18:45,,en,0,0,,25
1,70,11,0,http://test.abovetopsecret.com/forum/thread171696/pg1,"Saw scaled Viper, page 1",47,15,http://www.pdn.ac.lk/socs/zaup/reptiles/images/snake3/daboia_russeliii _big.j pg,,,,Dofollow,,8/15/2018 19:01,6/22/2019 0:03,,,0,0,,14
1,0,0,0,http://theuniversesstarheison.blogspot.com/2017/03/university-convocation.html,The UniverseS Star: University Convocation,72,57,http://www.pdn.ac.lk/uop/Convocation/2014/images/degree.jpg,,Pictures of University Convocation,,"Dofollow, Image",,6/3/2020 13:12,7/23/2021 6:53,,en,0,0,,35
1,0,0,0,http://thyroidpukubun.blogspot.com/2015/06/thyroid-drugs.html,Thyroid: Thyroid Drugs,76,69,http://www.pdn.ac.lk/med/groups/lecture_notes/Dr_Parakramawansha/Y3S1/Drugs in Endocrine Diseases/Thyroxine and Antithyroid Drugs(Hand out).pdf,,Thyroxine And Antithyroid Drugs(Hand Out) - Sri Lanka,,Dofollow,,11/18/2017 16:20,8/16/2021 5:53,,en,0,0,,38
1,2,4,0,http://toles.adrianwilkinsonphotography.com/uop-pharmacy-letter-of-recommendation/,uop pharmacy letter of recommendation - Toles.adrianwilkinsonphotography.com,95,92,https://med.pdn.ac.lk/notices/studentnotices/2017/march/notice.gif,uop letter of recommendation under fontanacountryinn com,.,,"Dofollow, Content",,2/4/2020 14:19,12/2/2020 16:01,,en,0,0,,44
1,0,0,0,http://trainingcompanieshotorifu.blogspot.com/2016/03/outbound-training-companies-in-sri-lanka.html,Training Companies: Outbound Training Companies In Sri Lanka,110,29,http://www.pdn.ac.lk/uop/about/Newsletter/newsletter_pdf/2010_3.pdf,,University Of Peradeniya News,,"Dofollow, Content",,4/21/2018 0:00,8/7/2021 12:20,,en,0,0,,24
1,0,0,0,http://travelbeautifullsrilanka.blogspot.com/,Travel,7,270,http://arts.pdn.ac.lk/pali/,Buddhist Studies and Pali Language. The universities of Peradeniya,[13],"and Kelaniya [14] offer variety of Buddhist studies, and Pali","Nofollow, Content",,5/15/2021 6:04,8/18/2021 7:54,,en,0,0,,51
1,29,8,0,http://trips.lakdasun.org/makulu-ella4m-lenkiri-ella20m-at-makandawa-conservation-forest-kitulgala.htm,"Lakdasun Trip Reports Archive » Makulu Ella (4m) & Lenkiri Ella (20m) at Makandawa Conservation Forest, Kitulgala",39,36,http://www.pdn.ac.lk/cjsbs/text/text34.7.pdf,More Info:,pdn.ac.lk,,Nofollow,,8/9/2013 11:43,8/17/2021 0:10,,et,0,0,,4
1,0,0,0,http://tropicalforestpiradzura.blogspot.com/2015/02/tropical-forest-vegetation.html,Tropical Forest: Tropical Forest Vegetation,60,76,http://www.pdn.ac.lk/socs/botanysoc/vegetation and the regeneration.doc,,VEGETATION AND THE REGENERATION OF MOIST DECIDUOUS FORESTS,,Dofollow,,6/3/2021 9:03,7/31/2021 3:19,,en,0,0,,49
1,35,8,0,http://tucows.ii.net/pub/ldp/LDP/LG/mirrors.html,Linux Gazette Mirror Sites,1,228,http://www.lklug.pdn.ac.lk/documents/lg/,,http://www.lklug.pdn.ac.lk/documents/lg/,,"Dofollow, Content",,6/25/2020 21:31,8/7/2021 1:04,,,0,0,,185
1,0,0,0,http://universitydegreebankoso.blogspot.com/2017/08/university-degree-qualification.html,University Degree: University Degree Qualification,81,58,http://www.pdn.ac.lk/jobs/advertisements/932015.pdf,,UNIVERSITY OF PERADENIYA,,"Dofollow, Content",,10/17/2018 3:51,8/17/2021 8:46,,en,0,0,,39
1,0,0,0,http://universitydegreeheigane.blogspot.com/2015/03/zoology-open-university-degree.html,University Degree: Zoology Open University Degree,128,52,http://www.pdn.ac.lk/sci/zoology/contactPages/cvs/CV-TCW.pdf,,T . C . W E E R A R A T N E - University Of Peradeniya,,Dofollow,,4/23/2019 17:38,8/17/2021 11:06,,en,0,0,,39
1,36,9,0,http://urldirectory.net/domain-list-133,Alexa top domain list || page 133,449,901,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/16/2021 21:52,8/16/2021 21:52,,en,0,0,,449
1,45,9,0,http://urlm.co/www.pgis.lk,www.Pgis.lk - Welcome to Postgraduate Institute of Science,44,4,http://www.pgis.pdn.ac.lk/,,Go to website,,Nofollow,,6/8/2020 19:58,7/28/2021 1:22,,,0,0,,4
1,0,1,0,http://vaneromlouise.canalblog.com/archives/2020/08/02/38461978.html,Wikipedia - Panda géant - avec marx,53,517,http://www.pdn.ac.lk/cjsbs/text/text35.2.1.pdf,(,lire en ligne,,Nofollow,,8/3/2020 4:15,8/9/2021 19:10,,fr,0,5,,63
1,0,2,0,http://vatsala.pw/domain-list-133,Alexa top domain list || page 133,449,907,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/17/2021 16:46,8/17/2021 16:46,,en,0,0,,451
1,76,11,0,http://voparis-exoplanet-dev.obspm.fr/meetings/all/,Meetings on Extrasolar Planets,40,1517,http://www.pdn.ac.lk/uop/inrc/Uploads/AstroBiologyConfefnce.pdf,,Astrobiology Research Conference 2015,"Kandy, Sri Lanka","Dofollow, Content",,5/17/2020 6:31,5/17/2020 6:31,,en,0,0,,394
1,0,0,0,http://w3in1.com/mahasen/about-us/,About Mahasen Holdings – Mahasen,131,5,http://agri.pdn.ac.lk/,"University of Peradeniya and Department of food and Nutritional studies,",Wayamba University of Sri Lanka,.,"Dofollow, Content",,6/21/2021 9:03,8/15/2021 1:42,,en,0,0,,5
1,0,0,0,http://wallpaper-on-line.blogspot.com/2011/11/amorphous-materials.html,Wallpaper On Line: amorphous materials,118,42,http://www.civil.pdn.ac.lk/Materials/crystals/amorphous/amorphous_files/image002.jpg,,Many amorphous materials have,,"Dofollow, Image",,9/11/2020 4:41,8/16/2021 23:03,,,0,0,,22
1,0,0,0,http://wallpaperz88.blogspot.com/2011/11/images-amorphous-materials.html,Wallpapers: images amorphous materials,151,25,http://www.civil.pdn.ac.lk/Materials/crystals/amorphous/amorphous_files/image002.jpg,,Many amorphous materials have,,"Dofollow, Image",,3/30/2020 2:57,8/13/2021 12:17,,,0,0,,19
