Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
1,0,0,0,https://mariseltsan.blogspot.com/2021/04/faculty-of-law-ukm-faculty-of-law.html,"Faculty Of Law Ukm - Faculty of Law, University of Toronto seeks Director ... : Cuhk law offers a great opportunity to study law in a culturally diverse city at one of asia's leading law faculties. - mariseltsan",112,36,https://www.kdu.ac.lk/faculty-of-law/images/resized/images/sampledata/slideshow/05_960_360.jpg,,The preservation and the maintenance of the principles of law depend primarily on providing students with an adequate and qualified legal education. Faculty of Law | General Sir John Kotelawala Defence ...,,"Dofollow, Image",,4/27/2021 11:43,8/12/2021 2:49,,en,0,0,,17
1,0,0,0,https://marketingnewsinfo.blogspot.com/2020/05/download-is-finance-social-science-gif.html,Download Is Finance A Social Science Gif,13,19,https://www.kdu.ac.lk/faculty-of-management-social-sciences-and-finance/wp-content/uploads/2018/07/ms1.jpg,,"Faculty of Management, Social Sciences and Humanities",,"Dofollow, Image",,4/4/2021 4:53,8/12/2021 11:51,,en,0,0,,11
1,6,6,0,https://mdwiki.org/wiki/Torrens_title,Torrens title - WikiProjectMed,231,101,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,7/19/2021 12:56,8/4/2021 10:17,,en,0,0,,56
1,0,0,0,https://mekelas.blogspot.com/2021/04/uitm-faculty-of-law-faculty-of-law.html,Uitm Faculty Of Law / Faculty of Law Building & CPD - Stowe - Explore @law_uitm twitter profile and download videos and photos official twitter account of malaysia's premier public law school. - mekelas,112,34,https://www.kdu.ac.lk/faculty-of-law/images/resized/images/sampledata/slideshow/4_960_360.jpg,,"Hartini saripan, who assumed the role in 2018. Faculty of Law | General Sir John Kotelawala Defence ...",,"Dofollow, Image",,4/30/2021 17:54,8/12/2021 21:57,,en,0,0,,24
1,0,0,0,https://melissahowes.blogspot.com/2021/06/elephas-discotheque-goc-woburn-083.html,"Elephas Discotheque - GOC Woburn 083: Asian Elephant (Elephas maximus), Woburn S ... - ? ouverture chaque vendredi, samedi et veilles de jours férié. - Melissa Howes",17,45,https://www.kdu.ac.lk/wp-content/uploads/2021/003/news/CitrusElephas/1.jpg,,"Sal lupo, 20 and judy placido, 17 had left the elephas discotheque in bayside, queens. Introducing a sustainable solution for the Human Elephant ...",,"Dofollow, Image",,6/23/2021 1:46,8/5/2021 23:37,,en,0,0,,31
1,37,8,0,https://microblog.im.allmendenetz.de/search?q=#KdU,microblog.im.allmendenetz.de,48,6,https://www.kdu.ac.lk/inauguration-ceremony-of-the-certificate-course-in-nonviolent-communication-nvc-and-media/,,Inauguration Ceremony of the “Certificate Course in Nonviolent Communication (NVC) and Media” kdu.ac.lk,,"Dofollow, Image",,8/14/2021 4:48,8/14/2021 4:48,,de,0,0,,5
1,0,2,0,https://miisassida.blogspot.com/2021/08/non-voice-process-meaning-in-tamil-non.html,Non Voice Process Meaning In Tamil / Non Voice Process Meaning In Tamil : What Is A Voice And ... - Voice non voice process contact information and services description. | miisassida,6,32,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,In some cases we deliberately use. Non Voice Process Meaning In Tamil - Is a new phenomenon ...,,"Dofollow, Image",,8/18/2021 1:13,8/18/2021 1:13,,en,0,0,,23
1,0,0,0,https://milena-velba-blog90.blogspot.com/2021/05/non-voice-process-meaning-in-tamil.html,"Non Voice Process Meaning In Tamil : Company CSS Corp Private Limited - JobisJob India : # domestic voice process day shift, timing: - milena velba blog",121,39,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,"Good hold on malayalam, english, hindi if interested. Extension of Deadline for Applications - Payment /Non ...",,"Dofollow, Image",,5/18/2021 6:31,8/9/2021 14:01,,en,0,0,,26
1,0,0,0,https://mizramisin.blogspot.com/2021/04/uitm-faculty-of-law-monash-law-faculty.html,"Uitm Faculty Of Law / Monash Law Faculty International Study Scholarship in ... / Uitm faculty of law, shah alam, selangor, malaysia. - mizramisin",112,34,https://www.kdu.ac.lk/faculty-of-law/images/resized/images/sampledata/slideshow/1_960_360.jpg,,"Korporat fuu uitm faculty of law, uitm. Faculty of Law | General Sir John Kotelawala Defence ...",,"Dofollow, Image",,6/12/2021 4:39,8/6/2021 8:53,,en,0,0,,26
1,0,1,0,https://mobilpedia.de/index.php?q=Torrens_title&lang=en,Mobilpedia - Wikipedia Mobile - Encyclopedia - Who / What is / means Torrens title,238,63,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,4/24/2021 12:57,7/26/2021 16:53,,en,0,0,,50
1,0,0,0,https://mukitaxt.blogspot.com/2021/04/faculty-of-law-uitm-students-and.html,"Faculty Of Law Uitm - Students and Faculty of School of Law, Bennett University ... : The faculty's law graduates are known for their capacity not only in legal theory, and its application, but also in their achievement of practical experience in law. - mukitaxt",110,36,https://www.kdu.ac.lk/faculty-of-law/images/MW.jpg,,At the faculty of law we focus on high quality research and teaching within a variety of legal areas. staff|Faculty Of Law|KDU,,"Dofollow, Image",,6/7/2021 4:53,8/8/2021 15:41,,en,0,0,,33
1,2,2,0,https://muryoirasuto.yenisezondizi.com/10909349663818025911/sri-lanka-tourism-has-fallen-80-since-easter-sunday-bombings-business-insider.html,Sri Lanka Tourism Has Fallen 80 Since Easter Sunday Bombings Business Insider - ????????,49,42,https://www.kdu.ac.lk/irc2020/wp-content/uploads/2020/12/FDSSProceedings_IRC2020_.pdf,Source:,www.kdu.ac.lk,,Nofollow,,2/11/2021 12:14,2/11/2021 12:14,,en,0,0,,26
1,0,2,0,https://mustavalkoinenkissa.blogspot.com/2021/08/non-voice-process-meaning-in-tamil-non.html,Non Voice Process Meaning In Tamil - non gambling meaning in tamil / Ünlü ve amatör yazarlardan en güzel non voice process meaning in tamil language kitaplar? incelemek ve sat?n almak için t?klay?n. | mustavalkoinenkissa,6,34,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,"If you are looking for non voice process meaning in tamil job for freshers, you can include your. Non Voice Process Meaning In Tamil - Is a new phenomenon ...",,"Dofollow, Image",,8/15/2021 2:13,8/15/2021 2:13,,en,0,0,,18
1,0,0,0,https://myownfantasies-thelostprincess.blogspot.com/2021/05/non-voice-process-meaning-in-tamil.html,Non Voice Process Meaning In Tamil : Manufacturing Company opening | BE & B.TECH Jobs | Chennai Jobs | Jobs 2020 | #Jobsupdatetamil # ... / Everything made by our visitors and users. | Facts Diaries,32,43,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,Semi voice semivoice meaning semi voice meaning in telugu semi voice meaning in tamil. Extension of Deadline for Applications - Payment /Non Payment Basis Degree Programmes for Day ...,,"Dofollow, Image",,5/7/2021 14:30,8/17/2021 21:25,,en,0,0,,24
1,0,4,1,https://nasunrise.blogspot.com/2021/04/non-voice-process-meaning-in-tamil-non.html,"Non Voice Process Meaning In Tamil : Non Voice BPO in India : # domestic voice process day shift, timing:",15,42,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,"All of your nonverbal behaviors—the gestures you make, your posture, your tone of voice, how much eye contact you make—send strong messages. Extension of Deadline for Applications - Payment /Non ...",,"Dofollow, Image",,4/16/2021 9:49,6/1/2021 19:53,,en,0,0,,20
1,1,0,0,https://news1.mmvlive.com/2020/09/15/maritime-security-in-asia-pacific-region-under-threat-global-issues/,Maritime Security in Asia-Pacific Region Under Threat — Global Issues | Live News,42,37,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,Initiatives such because theKeselamatan dan Pembangunan(“,KESBAN,“) method utilized a people-centric method to discourage safety threats.,"Dofollow, Content",,9/16/2020 11:21,2/26/2021 15:37,,en,0,0,,13
1,8,6,0,https://newsnowchicago.com/index.php/2020/09/15/maritime-security-in-asia-pacific-region-under-threat/,Maritime Security in Asia-Pacific Region Under Threat – News Now Chicago,90,20,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,Initiatives such as theKeselamatan dan Pembangunan(“,KESBAN,”) approach utilized a people-centric approach to deter security threats.,"Dofollow, Content",,5/13/2021 12:04,5/13/2021 12:04,,en,0,0,,12
1,0,0,0,https://nicolatunosas.blogspot.com/2021/07/logo-kdu-college-advanced-stage-micpa.html,"Logo Kdu College / Advanced Stage - MICPA - The stories here represent the spirit of the taylorian community coming together in a time of crisis to give back, contribute and do. - nicolatunosas",91,45,http://www.kdu.ac.lk/_alumini/images/kdu.jpg,,"We have 4 free kdu vector logos, logo templates and icons. KDU Alumni",,"Dofollow, Image",,7/27/2021 23:18,8/18/2021 16:36,,en,0,0,,32
1,32,7,0,https://nitter.anchel.nl/search?q=#Testing,nitter,128,14,https://www.kdu.ac.lk/kdu-care-collaborates-with-credence-genomics-pvt-ltd-to-validate-a-novel-assay-to-detect-sars-cov2-infections/?fbclid=IwAR3oWLo_LersVmEPuX_3RqdniFaP4K8LnJoYRqZ2IxWrTm1cmv0wd8QamYQ,,KDU-CARE collaborates with Credence Genomics (Pvt) Ltd to validate a novel assay to detect SARS... kdu.ac.lk,,"Dofollow, Image",,11/7/2020 17:43,11/7/2020 17:43,,en,0,0,,9
1,17,7,0,https://nitter.skrep.in/search?q=#KDU,nitter,37,5,https://www.kdu.ac.lk/inauguration-ceremony-of-the-certificate-course-in-nonviolent-communication-nvc-and-media/,,Inauguration Ceremony of the “Certificate Course in Nonviolent Communication (NVC) and Media” kdu.ac.lk,,"Dofollow, Image",,8/16/2021 6:49,8/16/2021 6:49,,en,0,0,,4
1,0,0,0,https://onlineleak.com/2021/05/cadet-officer/,Cadet ???????????????? ??????????? ??????????? ???????? ????????? ???????????????. - onlineleak,31,8,https://www.kdu.ac.lk/vacancies/,,????????? ????? ??????? ?????????????????,,Dofollow,,7/4/2021 13:51,7/4/2021 13:51,,ta,0,0,,6
1,0,0,0,https://openblogbar.blogspot.com/2021/08/kdu-college-logo-introductionkdu.html,"Kdu College Logo : Introduction>KDU symbol>Lesson/Flag of a school ... - Kdu university college logo vector (.ai), download. - openblogbar",90,44,https://www.kdu.ac.lk/wp-content/uploads/2016/03/logo_kdu-1.png,,"Established in 1983, and a pioneer in malaysian private education. Day Scholars | KDU",,"Dofollow, Image",,8/7/2021 22:47,8/15/2021 8:49,,en,0,0,,34
1,0,0,0,https://otomotifmesinkecil.blogspot.com/2021/05/non-voice-process-meaning-in-tamil-may.html,Non Voice Process Meaning In Tamil : May Avenue Staffing - Posts | Facebook / Semi voice semivoice meaning semi voice meaning in telugu semi voice meaning in tamil.,14,41,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,Non voice process vs voice process. Extension of Deadline for Applications - Payment /Non ...,,"Dofollow, Image",,5/11/2021 10:03,6/2/2021 20:57,,en,0,0,,22
1,0,2,0,https://overboardjustindrewbieber.blogspot.com/2021/05/non-voice-process-meaning-in-tamil-is.html,"Non Voice Process Meaning In Tamil - Is a new phenomenon, called 'voice cloning' in medical science; Kailas Menon accused of ... - Openings for voice processing role in health care company qualification : | overboardjustindrewbieber",27,42,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,Consider the powerful effect that tone of voice can have on the meaning of a sentence. Extension of Deadline for Applications - Payment /Non Payment Basis Degree Programmes for Day ...,,"Dofollow, Image",,6/3/2021 13:15,8/7/2021 23:04,,en,0,0,,24
1,17,7,0,https://particulier.anuneo.com/yapa+mudiyanselage+hiranya,yapa mudiyanselage hiranya Recherche Web & Téléphone,36,14,http://www.kdu.ac.lk/general_convocation/convocation-2016.pdf,,General Convocation 2016 - KDU,,"Nofollow, Content",,6/30/2021 0:36,8/7/2021 7:08,,,0,0,,11
1,0,0,0,https://paydayloancanadanofaxingduoys.blogspot.com/2021/07/kdu-university-college-logo-kdu.html,Kdu University College Logo / Kdu University College Logo Vector Ai Free Download : We did not find results for: - paydayloancanadanofaxingduoys,101,39,https://www.kdu.ac.lk/wp-content/uploads/2021/07/NVC.jpg,,We did not find results for: 3swacuf4en4tgm,,"Dofollow, Image",,7/25/2021 1:14,8/13/2021 13:53,,en,0,0,,37
1,27,0,0,https://pegitboard.com/templates/website/view.php?sq=&lang=en&q=Shophouse,,14,3,http://ir.kdu.ac.lk/bitstream/handle/345/2449/3.pdf?sequence=1&isAllowed=y,"Kudasinghe, KSKNJ; Jayathilaka, HMLB; Gunaratne, SR.","""Evolution of the Sri Lankan Shophouse: Reconsidering Shophouses for Urban Areas""",,Nofollow,,8/26/2020 22:16,7/12/2021 21:46,,,0,0,,3
1,10,6,0,https://pg-intel.com/geo-politics/maritime-security-in-asia-pacific-region-under-threat-global-issues/,Maritime Security in Asia-Pacific Region Under Threat — Global Issues | PG-Intel,38,43,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,Initiatives such because theKeselamatan dan Pembangunan(“,KESBAN,“) strategy utilized a people-centric strategy to discourage safety threats.,"Dofollow, Content",,9/16/2020 6:21,4/1/2021 15:21,,en,0,0,,16
1,0,2,0,https://pharmaceuticalsops.blogspot.com/2021/08/csra-computer-sciences-corporation.html,"Csra Computer Sciences Corporation : Shanti Bhusan SAHU | Data Analyst | MS in Computer science ... / In 2017, csc merged with hp enterprise services to create a new company. – pharmaceuticalsops",16,43,https://www.kdu.ac.lk/computer_science/wp-content/uploads/2019/02/CS1.jpg,,"Computer sciences corporation() announced that its board had approved the spinoff and subsequent merger of csra, as well as a $10.50 special dividend.after the market close on friday, november 27(which is the day after thanksgiving and will be at 1pm), csc shareholders as of november 18 will receive one share of csra for each share of csc held. Department of Computer Science",,"Dofollow, Image",,8/18/2021 10:25,8/18/2021 10:25,,en,0,0,,35
1,6,6,0,https://polishmedia.eu/2020/09/15/maritime-security-in-asia-pacific-region-under-threat-global-issues/,Maritime Security in Asia-Pacific Region Under Threat — Global Issues | The New York Press News Agency,43,30,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,Initiatives such as theKeselamatan dan Pembangunan(“,KESBAN,“) approach utilized a people-centric approach to deter security threats.,"Dofollow, Content",,4/10/2021 20:58,8/17/2021 5:38,,en,0,0,,14
1,0,9,7,https://possiblehyperpen.blogspot.com/2021/03/parking-vinci-tarif-resident.html,Parking Vinci Tarif Resident,10,18,https://www.kdu.ac.lk/faculty-of-law/images/sylabi/semester5/LAND_LAW.pdf,,Classification Of Property Law In Sri Lanka,,Dofollow,,5/11/2021 9:10,8/18/2021 12:26,,en,0,0,,10
1,0,0,0,https://psaikud.blogspot.com/2021/04/misuse-of-social-media-conversation.html,Misuse Of Social Media Conversation / Understanding The Impacts Of Social Media Pros And Cons - 5) social media saves the lives. - psaikud,110,36,https://www.kdu.ac.lk/wp-content/uploads/2017/04/News/Misuse-Social-Media/7.jpg,,Many of today's students feel more comfortable chatting with a person online than talking in a verbal conversation. Misuse Of Social Media Kdu,,"Dofollow, Image",,4/15/2021 7:15,8/16/2021 6:46,,en,0,0,,32
1,0,2,0,https://redheadrdh.blogspot.com/2021/08/computational-linguist-salary-range.html,"Computational Linguist Salary Range - Study Aerospace Engineering - Experience, Job ... : How much do computational linguist jobs pay a year? - redheadrdh",12,40,https://www.kdu.ac.lk/department-of-mechanical-engineering/images/resized/images/sampledata/slideshow/2_960_350.jpg,,"The average annual pay for a computational linguist job in new york is $92,610 a year. Home | Faculty of Engineering",,"Dofollow, Image",,8/16/2021 21:49,8/16/2021 21:49,,en,0,0,,36
1,0,0,0,https://rekiyajayamaga.blogspot.com/2021/05/general-sir-john-kotelawala-defence.html,GENERAL SIR JOHN KOTELAWALA DEFENCE University 2021 ~ REKIYA JAYAMAGA,25,17,https://www.kdu.ac.lk/registration-for-lateral-entry-to-bsc-degree-programmes-at-faculty-of-allied-health-sciences-kdu-2021-intake-37/,,Apply online,,Dofollow,,6/25/2021 11:52,8/6/2021 10:38,,en,0,0,,13
1,0,0,0,https://rrandoyoo.blogspot.com/2021/05/faculty-of-built-environment-um-march.html,"Faculty Of Built Environment Um : March 2020 - Faculty of Engineering & the Built ... - Architecture, building and planning (abp) and construction management and. - rrandoyoo",115,36,https://kdu.ac.lk/faculty-of-build-environment/images/resized/images/sampledata/slideshow/6_960_400.jpg,,"Building technology, electrical installation, chemistry, physics, additional mathematics, information technology, principles of accounts, technical drawing and geography. Home | faculty of build environment | GeneralSir John ...",,"Dofollow, Image",,5/16/2021 2:21,8/16/2021 6:12,,en,0,0,,19
1,0,0,0,https://sagunats.blogspot.com/2021/07/ump-second-intake-2020-jaguar-air.html,"Ump Second Intake 2020 / Jaguar Air Filter Intake Triangle US Type (Second Hand) - Ump achieve 1, ump achieve 2, and ump high deductible:",17,32,https://www.kdu.ac.lk/wp-content/uploads/2021/007/apeksha-hospital/IMG_E2976.jpg,,"Wagub sumut yang akrab dengan sapaan ijeck ini mengaku belum bisa memastikan kapan tepatnya ump itu rapat yang berlangsung pada 21 oktober 2019 dan 23 oktober 2019 itu menyepakati kenaikan ump sumut 2020 sebesar 8,51 persen. Second Anniversary Celebrations of Intake 37 - A Donation ...",,"Dofollow, Image",,7/16/2021 3:19,8/10/2021 18:26,,id,0,0,,25
1,77,11,0,https://salarisadministraties.uwpagina.nl/,Links over salarisadministratie,16,181,http://www.kdu.ac.lk/conference2014/images/documents/complete_abstract_book-2014.pdf,,Abeygunasekara S kdu.ac.lk,,Dofollow,,4/20/2019 1:50,8/7/2021 23:08,,,0,0,,82
1,0,0,0,https://saramaaad.blogspot.com/2021/05/faculty-of-engineering-um-udayana.html,Faculty Of Engineering Um - Udayana University | FACULTY OF ENGINEERING UDAYANA UNIVERSITY - Ms kim farrugia & ms alessandra bianco. - saramaa,115,36,https://www.kdu.ac.lk/faculty-of-engineering/wp-content/uploads/2017/07/01.jpg,,The college of engineering's faculty are distinguished by their excellence in the teaching and scholarship. Faculty of Engineering | General Sir John Kotelawala ...,,"Dofollow, Image",,5/2/2021 23:44,8/14/2021 3:34,,en,0,0,,29
1,0,0,0,https://schecterdiamondpcustombassbrightnow.blogspot.com/2021/02/36-sport-meet-pictures-background.html,36+ Sport Meet Pictures Background,107,31,https://www.kdu.ac.lk/wp-content/uploads/2019/03/News/sport-meet/03.jpg,,Annual Sports Meet 2019 Kdu,,"Dofollow, Image",,2/18/2021 4:02,8/16/2021 16:16,,en,0,0,,24
1,90,13,0,https://scholar.google.at/citations?user=IzbFkRYAAAAJ&hl=en,?Dr. R.M.N.T. Sirisoma? - ?Google Scholar?,34,3,http://www.kdu.ac.lk/department-of-management-and-finance/explore/academic-staff/80-staff/159-dr-r-m-n-t-sirisoma,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,1/23/2020 9:29,4/11/2021 3:44,,en,0,0,,3
1,89,15,0,https://scholar.google.co.th/citations?user=IzbFkRYAAAAJ&hl=en,?Dr. R.M.N.T. Sirisoma? - ?Google Scholar?,54,3,http://www.kdu.ac.lk/department-of-management-and-finance/explore/academic-staff/80-staff/159-dr-r-m-n-t-sirisoma,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,1/23/2020 7:48,7/10/2021 14:11,,en,0,0,,3
1,88,12,0,https://scholar.google.co.za/citations?user=IzbFkRYAAAAJ&hl=en,Dr. R.M.N.T. Sirisoma - Google Scholar Citations,33,4,http://www.kdu.ac.lk/department-of-management-and-finance/explore/academic-staff/80-staff/159-dr-r-m-n-t-sirisoma,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,9/10/2019 17:56,5/11/2020 20:00,,en,0,0,,3
1,89,13,0,https://scholar.google.com.ar/citations?user=IzbFkRYAAAAJ&hl=pt-BR,Dr. R.M.N.T. Sirisoma - Citações do Google Acadêmico,32,3,http://www.kdu.ac.lk/department-of-management-and-finance/explore/academic-staff/80-staff/159-dr-r-m-n-t-sirisoma,E-mail confirmado em kdu.ac.lk -,Página inicial,,Nofollow,,4/13/2020 4:30,4/13/2020 4:30,,pt,0,0,,3
1,72,11,0,https://scholar.google.com.ly/citations?user=IzbFkRYAAAAJ&hl=bg,Dr. R.M.N.T. Sirisoma - ????????????? ???????? ? Google ?????,33,3,http://www.kdu.ac.lk/department-of-management-and-finance/explore/academic-staff/80-staff/159-dr-r-m-n-t-sirisoma,????????? ????? ?????: kdu.ac.lk -,??????? ????????,,Nofollow,,4/17/2020 6:22,4/17/2020 6:22,,bg,0,0,,3
1,91,13,0,https://scholar.google.com/citations?user=ZaeetE8AAAAJ&hl=en,?Darshana Kottahachchi? - ?Google Scholar?,56,5,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/staffs/staff/department-of-medical-laboratory-sciences/14-sample-data-articles/196-dr-du-kottahachchi,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,8/12/2021 14:59,8/12/2021 14:59,,en,0,0,,3
1,66,10,0,https://scholar.google.hk/citations?user=M3Tn7_MAAAAJ&hl=en,?Dr. Thushara Weerawardane? - ?Google Scholar?,21,26,http://www.kdu.ac.lk/dce/dr-eng-thushara-weerawardane/,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,3/25/2021 16:30,6/29/2021 22:47,,en,0,0,,4
1,90,13,0,https://scholar.google.hu/citations?user=M3Tn7_MAAAAJ&hl=en,?Dr. Thushara Weerawardane? - ?Google Scholar?,44,4,http://www.kdu.ac.lk/dce/dr-eng-thushara-weerawardane/,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,4/6/2021 4:24,4/6/2021 4:24,,en,0,0,,3
1,83,12,0,https://scholar.google.si/citations?user=M3Tn7_MAAAAJ&hl=sl,?Dr. Thushara Weerawardane? - ?Google U?enjak?,44,4,http://www.kdu.ac.lk/dce/dr-eng-thushara-weerawardane/,Preverjeni e-poštni naslov na kdu.ac.lk -,Doma?a stran,,Nofollow,,4/5/2021 6:55,4/5/2021 6:55,,sl,0,0,,3
1,0,0,0,https://scholarshipity.com/post/build-bright-university-academic-scholarship,build bright university academic scholarship,24,10,https://www.kdu.ac.lk/faculty-of-build-environment/news-and-events/291-academic-excellence-of-the-full-bright-scholarship,,Visit site,,"Nofollow, Content",,8/16/2021 4:34,8/16/2021 4:34,,en,0,0,,6
1,0,0,0,https://securitydiscounts.com/2020/09/maritime-security-in-asia-pacific-region-under-threat/,Maritime Security in Asia-Pacific Region Under Threat - Security Kit,68,44,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,maritime domain awareness (MDA). Initiatives such as theKeselamatan dan Pembangunan(“,KESBAN,“) approach utilized a people-centric approach to deter security threats.,"Dofollow, Content",,9/20/2020 11:09,8/8/2021 7:37,,en,0,0,,13
1,1,4,0,https://securitykit.info/2020/09/maritime-security-in-asia-pacific-region-under-threat/,Maritime Security in Asia-Pacific Region Under Threat - Security Kit,69,43,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,maritime domain awareness (MDA). Initiatives such as theKeselamatan dan Pembangunan(“,KESBAN,“) approach utilized a people-centric approach to deter security threats.,"Dofollow, Content",,9/23/2020 1:32,8/17/2021 3:14,,en,0,0,,13
1,0,0,1,https://shashikabandara.com/,Sashika Bandara - Official,0,3,https://www.kdu.ac.lk/,,,,Dofollow,,5/27/2021 21:01,8/18/2021 9:28,,,0,0,,3
1,0,2,0,https://sick-universe.com/index.php?q=Torrens_title&lang=en,Sick Universe | Wikipedia Mobile | Encyclopedia | What is / means Torrens title,234,56,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,12/2/2020 12:51,8/5/2021 15:04,,en,0,0,,43
1,1,4,0,https://skills-ware.com/lack-of-visual-spatial-skills,Good Lack Of Visual Spatial Skills Sites,93,52,http://ir.kdu.ac.lk/handle/345/2684,,http://ir.kdu.ac.lk/handle/345/2684,,Nofollow,,8/11/2021 1:58,8/11/2021 1:58,,en,0,0,,46
1,33,8,0,"https://soleadify.com/listings/kdu-it-7307165?cat=10371&loc=lk1,lk2,lk3,lk7,lk6,lk5,lk9&tot=267",Kdu It Profile: Details & Contact Info | Soleadify,10,3,https://www.kdu.ac.lk/,Export,Website,,Nofollow,,3/13/2021 18:01,6/15/2021 10:17,,en,0,0,,3
1,0,0,0,https://sreqalizt.blogspot.com/2021/04/upm-faculty-of-engineering-amazon.html,"Upm Faculty Of Engineering - Amazon | College of Engineering | NC State University / Professor and zinn faculty scholar, director of victor lab. - sreqalizt",111,34,https://www.kdu.ac.lk/faculty-of-engineering/wp-content/uploads/2017/07/01.jpg,,"Director of mcgill engine (link) and professor in the department of electrical and computer engineering, prof. Faculty of Engineering | General Sir John Kotelawala ...",,"Dofollow, Image",,6/10/2021 11:25,8/16/2021 12:40,,en,0,0,,27
1,8,6,0,https://staging.taktikz.com/who-is-buying-israeli-counter-drone-systems-in-south-asia/,Who is buying Israeli counter-drone systems in South Asia? | taktik(z) GDI (Government Defense Infrastructure),82,25,http://ir.kdu.ac.lk/bitstream/handle/345/2060/Abstract Book Final Version_49.pdf?sequence=1&isAllowed=y,Force planes. Sri Lankan media and defense officials have also,expressed concern,about rising drone threats in recent years.,Dofollow,,7/14/2021 14:47,8/5/2021 12:51,,en,0,0,,13
1,27,7,0,https://storeleads.app/reports/woocommerce/LK/top-stores,WooCommerce Stores in Sri Lanka,56,6,https://www.kdu.ac.lk/,,www.kdu.ac.lk,,Dofollow,,7/23/2021 21:43,8/13/2021 9:07,,en,0,0,,6
1,0,0,0,https://sungai2banjarmasin.blogspot.com/2021/08/non-voice-process-meaning-in-tamil.html,"Non Voice Process Meaning In Tamil - Examples include cancer, diabetes, and hypertension.",12,46,https://www.kdu.ac.lk/wp-content/uploads/2020/012/Students/DayScholars-SecondBatch/KDUtamil.jpg,,"Examples include cancer, diabetes, and hypertension. Non Voice Process Meaning In Tamil - Is a new phenomenon ...",,"Dofollow, Image",,8/14/2021 5:12,8/14/2021 5:12,,en,0,0,,34
1,39,8,0,https://tr.qwert.wiki/wiki/Torrens_title,Torrens title - Wikipedia,247,126,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,7/7/2021 1:29,7/24/2021 1:54,,,0,0,,55
1,0,0,0,https://treddet.blogspot.com/2021/04/senior-lecturer-in-malay-senior.html,Senior Lecturer In Malay - Senior Lecturer explores the resilience of nurses in Wales ... - Bonus comparison by seniority level. - treddet,112,37,https://www.kdu.ac.lk/department-of-management-and-finance/images/staff/DrNamali.jpg,,"Senior lecturer, faculty business (finance, marketing, digital marketing, data science, it, management, taxation, accounting). Academic Staff | Kotelawala Defence University | KDU",,"Dofollow, Image",,4/27/2021 22:40,8/16/2021 11:17,,en,0,0,,32
