Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
1,0,0,0,http://dairyproductsmibariga.blogspot.com/2015/04/kotmale-dairy-products-pvt-ltd.html,Dairy Products: Kotmale Dairy Products Pvt Ltd,124,34,http://www.kln.ac.lk/uokr/ICBI2010/3.pdf,,DAIRY MARKET TRENDS IN VAVUNIYA: IDENTIFYING POTENTIALS AND ...,,Dofollow,,4/25/2018 2:59,8/13/2021 5:59,,en,0,0,,17
1,0,0,0,http://dairyproductsrikazoku.blogspot.com/2016/04/kotmale-dairy-products-pvt-ltd.html,Dairy Products: Kotmale Dairy Products Pvt Ltd,127,36,http://www.kln.ac.lk/uokr/ICBI2010/3.pdf,,DAIRY MARKET TRENDS IN VAVUNIYA: IDENTIFYING POTENTIALS AND ...,,Dofollow,,5/5/2019 16:40,8/10/2021 17:43,,en,0,0,,19
1,48,8,1,http://digilib.iainkendari.ac.id/2568/1/Plagiarism - PRODUCTIVE AND DISTRIBUTION ZAKAT EFFECTIVENESS IN POVERTY REDUCTION.html,Plagiarism Checking Result for your Document,4,103,http://repository.kln.ac.lk/bitstream/handle/123456789/18706/05.pdf?sequence=1&isAllowed=y,,http://repository.kln.ac.lk/bitstream/ha,,Dofollow,,5/12/2020 22:03,7/15/2021 15:23,,,0,0,,66
1,0,0,0,http://distanceeducationkieiwa.blogspot.com/2017/08/distance-education-yangon.html,Distance Education: Distance Education Yangon,87,47,http://repository.kln.ac.lk/xmlui/bitstream/handle/123456789/8266/63.pdf,,A Comparative Study Of The Two Translated Versions Of The ...,,Dofollow,,6/16/2021 1:41,8/9/2021 23:16,,en,0,0,,31
1,0,0,0,http://distanceeducationsmerutate.blogspot.com/2017/05/yangon-university-of-distance-education.html,Distance Educations: Yangon University Of Distance Education,83,53,http://repository.kln.ac.lk/xmlui/bitstream/handle/123456789/8266/63.pdf,,A Comparative Study Of The Two Translated Versions Of The ...,,Dofollow,,2/20/2019 18:11,8/15/2021 1:57,,en,0,0,,36
1,0,2,0,http://divorcelawyernews.blogspot.com/2014/10/divorce-lawyers-colombo.html,Divorce Lawyer: Divorce Lawyers Colombo,141,59,http://www.kln.ac.lk/uokr/ARS2008/2.2.pdf,,Proceedings Of The Annual Research Symposium Faculty Of ...,,Dofollow,,6/24/2021 18:42,8/16/2021 1:36,,en,0,0,,36
1,0,0,0,http://educationdegreegetsuken.blogspot.com/2017/01/bachelor-of-education-degree-in-sri.html,Education Degree: Bachelor Of Education Degree In Sri Lanka,76,51,http://fgs.kln.ac.lk/applications/AdaptingSLQFtoPGStudyatUoKOct2013_Revised.pdf,,SRI LANKA QUALIFICATIONS FRAMEWORK [SLQF] Adapted For ...,,Dofollow,,4/18/2021 8:26,8/11/2021 1:50,,en,0,0,,26
1,0,0,0,http://electricalapplianceshinikura.blogspot.com/2015/01/sevana-electrical-appliances-pvt-ltd.html,Electrical Appliances: Sevana Electrical Appliances Pvt Ltd,71,42,http://www.kln.ac.lk/wp-content/uploads/2014/10/SupplierDetails2015.pdf,,Supplier Name Supplier Address Supplier Phone 1 Supplier ...,,Dofollow,,2/10/2019 9:19,8/16/2021 16:58,,en,0,0,,26
1,0,0,0,http://electricalapplianceszaikiga.blogspot.com/2016/01/sevana-electrical-appliances-pvt-ltd.html,Electrical Appliances: Sevana Electrical Appliances Pvt Ltd,71,43,http://www.kln.ac.lk/wp-content/uploads/2016/10/SupplierDetails2016.pdf,,Supplier Name Supplier Address Supplier Phone 1 Supplier ...,,Dofollow,,7/3/2019 13:25,8/11/2021 9:17,,en,0,0,,27
1,0,0,0,http://electricityratesnekachinu.blogspot.com/2017/04/sri-lanka-electricity-rates.html,Electricity Rates: Sri Lanka Electricity Rates,80,58,http://repository.kln.ac.lk/bitstream/handle/123456789/10625/1-14.pdf?sequence=1&isAllowed=y,,Impact Of Apparel Industry On The Economy Of Sri Lanka,,Dofollow,,4/7/2019 14:38,8/6/2021 3:23,,en,0,0,,38
1,2,9,2,http://ennt.net/am,,0,1,http://www.kln.ac.lk/,,,,"Dofollow, Redirect",,6/6/2020 6:23,6/22/2021 10:53,,,0,0,,1
1,62,11,1,http://eprints.ums.edu.my/21738/,Obstacles against the Tourism Development as an Instrument of Poverty Alleviation in Felicitation Volume of Senior Professor Prema Podimenike - UMS INSTITUTIONAL REPOSITORY,19,1,http://repository.kln.ac.lk/handle/123456789/12079,Official URL:,http://repository.kln.ac.lk/handle/123456789/12079,,Dofollow,,5/26/2019 10:31,8/17/2021 7:23,,en,0,0,,1
1,0,0,0,http://etefmgu.blogspot.com/2015/10/topics-for-projects.html,ENGLISH TEACHER EDUCATORS' FORUM - MG University: Topics for projects,22,4,https://sis.kln.ac.lk/Services/,,more info,,Nofollow,,4/20/2018 9:10,8/1/2021 18:51,,en,0,0,,2
1,0,0,0,http://financialservicesnomerui.blogspot.com/2017/05/financial-services-brands.html,Financial Services: Financial Services Brands,79,60,http://repository.kln.ac.lk/bitstream/handle/123456789/10612/472-487.pdf?sequence=3&isAllowed=y,,RELATIONSHIP BETWEEN CELEBRITY ENDORSEMENT AND BRAND ATTITUDE ...,,Dofollow,,4/23/2018 3:29,8/13/2021 23:24,,en,0,0,,45
1,0,0,0,http://forensicsciencesee.blogspot.com/2013/06/forensic-science-technology-new-medical.html,Forensic Science: Forensic Science Technology New Medical Advances 2013,144,46,http://www.kln.ac.lk/medicine/images/research_n_pub/idgk.pdf,,Dr. Indira D.G. Kitulwatta Senior Lecturer In Forensic Medicine,,Dofollow,,10/14/2016 11:57,8/5/2021 20:19,,en,0,0,,29
1,0,0,0,http://forensicsciencetodaykin.blogspot.com/2014/11/forensic-science-criminal-abortion.html,Forensic Science: Forensic Science Criminal Abortion Cases Articles,144,42,http://www.kln.ac.lk/medicine/depts/forensic/images/stories/research/np.pdf,,Dr. W. Nirmala S. Perera Senior Lecturer In Forensic Medicine ...,,Dofollow,,4/13/2021 3:50,7/29/2021 18:57,,en,0,0,,30
1,0,0,0,http://fungiftexchangeideasmoguzume.blogspot.com/2018/05/indian-rupee-to-dollar-exchange-rate.html,Fun Gift Exchange Ideas: Indian Rupee To Dollar Exchange Rate,65,70,http://repository.kln.ac.lk/bitstream/handle/123456789/12116/391-406.pdf?sequence=1&isAllowed=y,,Rupee Devaluation And Economy Of Sri Lanka,,Dofollow,,5/12/2020 8:21,8/16/2021 7:16,,en,0,0,,44
1,12,6,0,http://furry.science/bugs/view.php?id=15996,0015996: A pension scheme [url=https://unicvape.com/can-betamethasone-cream-be-used-for-acne-voc5]betamethasone valerate lotion 0.1[/url] - MantisBT,79,937,http://www.cdce.kln.ac.lk/index.php?url=http://freedatingsiteall.com,,http://www.cdce.kln.ac.lk/index.php?url=http://freedatingsiteall.com,,Dofollow,,1/6/2021 8:40,8/11/2021 0:09,,en,0,0,,633
1,23,7,0,http://guanauto.com/best-advice-on-making-a-fascinating-and-compelling-subject-for-the-essay/,Best Advice on Making a Fascinating and compelling Subject for the essay - Guan Tong Engrg Pte Ltd,56,11,https://hu.kln.ac.lk/depts/hindi/index.php/portfolio-2/certificate,could write a brand new one regarding the popularity of,https://hu.kln.ac.lk/depts/hindi/index.php/portfolio-2/certificate,football in a nation. Be cautious with this way of,Dofollow,,4/28/2021 10:57,8/7/2021 1:40,,,0,0,,10
1,30,8,0,http://gurukulamacademy.net/best-advice-on-making-a-fascinating-and-compelling-subject-for-the-essay/,Best Advice on Making a Fascinating and compelling Subject for the essay - Gurukulam Academy,0,8,https://hu.kln.ac.lk/depts/hindi/index.php/portfolio-2/certificate,could write a brand new one regarding the popularity of,https://hu.kln.ac.lk/depts/hindi/index.php/portfolio-2/certificate,football in a nation. Be cautious with this way of,"Dofollow, Content",,2/11/2021 8:58,4/29/2021 14:35,,en,0,0,,6
1,28,8,0,http://happyfeelgoodnews.com/the-first-step-is-crucial-which-forms-are-right-for-your-spot-which-set-of-forms-you-use-depends-on-two-questions-you-are-invited-to-join-us-at-the-twin-towers-ownership-town-hall-meeting-this-is/,"The first step is crucial which forms are right for your spot. Which set of forms you use depends on two questions. You are invited to join us at the Twin Towers Ownership Town Hall Meeting. This is an possibility for us to share with the grouping the service offered by our facility, to answer questions and offer stretch asset entropy to the public. Certification of Security Extent. Substantiation of Self delineate Party and Dispute Resolve Alternatives. The writing showing that you and your spouse are unmarried. It lays out all the terms of the divorce. This means that you must prove to the court that your spouse has standard the divorce papers. You must include the Complaint, the Summons, and a listing of professional forwarding and legal service offices. Forms needed to respond to a divorce ailment. https://aspiringgentleman.com/advice/most-common-reasons-that-stands-behind-the-divorce/ Answer, Answer and Counterclaim, or Notice of Internal representation. | Happy Feel Good News",17,8,http://repository.kln.ac.lk/handle/123456789/676,,http://repository.kln.ac.lk/handle/123456789/676,,"Dofollow, Content",,8/5/2021 21:44,8/11/2021 15:48,,en,0,0,,6
1,9,7,0,http://haris.franklinconference.org/actuarial-math/,actuarial math - Haris,64,26,https://science.kln.ac.lk/units/rsc/images/News/maths_1.jpg,quot actuarial mathematics quot workshop i,.,,"Dofollow, Content",,2/27/2021 21:11,2/27/2021 21:11,,en,0,0,,19
1,6,0,0,http://holistictabisure.blogspot.com/2016/05/holistic-universities.html,Holistic: Holistic Universities,72,75,http://www.kln.ac.lk/uokr/ASAIHL/SubThemeA9.pdf,,Directions And Challenges Of Private Institutions Of Higher ...,,Dofollow,,4/19/2018 12:16,8/6/2021 3:41,,en,0,0,,49
1,0,0,0,http://humanresourceplanningdaranso.blogspot.com/2016/02/job-analysis-is-concerned-with-which-of.html,Human Resource Planning: Job Analysis Is Concerned With Which Of The Following Human Resource Planning Aspects,59,48,http://www.kln.ac.lk/uokr/ICBI2010/38.pdf,,IMPACT OF JOB DESIGN ON EMPLOYEES’ PERFORMANCE,,"Dofollow, Content",,12/24/2017 16:43,8/14/2021 23:30,,en,0,0,,28
1,0,0,0,http://insuranceplanstodays.blogspot.com/2012/08/icici-ulip-insurance-plans.html,Insurance Plans: Icici Ulip Insurance Plans,135,62,http://www.kln.ac.lk/uokr/ICBI2011/RDM 706.pdf,,An Empirical Study-C Onsumers’ Preference Towards Unit ...,,Dofollow,,4/22/2016 21:47,8/18/2021 4:34,,en,0,0,,33
1,0,0,0,http://integrityhealthinsurancewosusai.blogspot.com/2018/07/health-inspector-education.html,Integrity Health Insurance: Health Inspector Education,83,52,http://medicine.kln.ac.lk/depts/publichealth/Fixed_Learning/PHI manual/PHI New Documents Including full PHI Manual $ Office Documents/PHI Manual Full/01 Contents - (ii-xi).pdf,,Manual For The Sri Lanka Public Health Inspector,,Dofollow,,3/9/2021 12:38,8/14/2021 9:45,,en,0,0,,40
1,0,0,0,http://internetavailabilitypeizai.blogspot.com/2015/05/internet-availability-in-sri-lanka.html,Internet Availability: Internet Availability In Sri Lanka,91,60,http://www.kln.ac.lk/uokr/ICBI2011/ICT 203.pdf,,IT Driven Banking Services in Sri Lanka: Customer Acceptance ...,,Dofollow,,5/27/2020 4:24,8/3/2021 22:21,,en,0,0,,40
1,0,2,0,http://internetconnectionmurken.blogspot.com/2015/06/connection-to-wifi-but-no-internet.html,Internet Connection: Connection To Wifi But No Internet,127,73,http://www.kln.ac.lk/units/ictc/guids/wifi/wifi_windows7.pdf,,Kelani WiFi Connection Guide,,"Dofollow, Content",,5/27/2020 19:25,8/8/2021 17:48,,en,0,0,,45
1,0,0,0,http://investmentfundaccountingsoftwarewodok.blogspot.com/2017/02/current-trends-in-computerised.html,Investment Fund Accounting Software: Current Trends In Computerised Accounting Software,53,39,http://repository.kln.ac.lk/xmlui/bitstream/handle/123456789/10019/1-21.pdf,,AN EMPIRICAL INVESTIGATION OF THE COMPUTERISED ACCOUNTING ...,,Dofollow,,7/4/2021 11:09,8/13/2021 7:17,,en,0,0,,27
1,2,2,0,http://italyachtsline.com/component/k2/item/7-carrot-cake-tart-jujubes-marzipan?limit=10&start=8920,Cantiere Navale Italyachts Line - Carrot cake tart jujubes marzipan,38,186,http://www.cdce.kln.ac.lk/index.php?url=http,,http://www.cdce.kln.ac.lk/index.php?url=http,://freedatingsiteall.com,"Nofollow, Content",,2/9/2021 8:22,2/9/2021 8:22,,en,0,0,,140
1,0,0,0,http://lasikeyecentertainshi.blogspot.com/2017/05/dr-lasika-seneviratne.html,Lasik Eye Center: Dr Lasika Seneviratne,83,43,http://conf.kln.ac.lk/iprc2015/docs/Accepted.xls,,... Doc Retrieval,,"Dofollow, Content",,7/11/2021 0:04,7/30/2021 19:32,,en,0,0,,28
1,0,2,0,http://leadershiptrainingdzumetoku.blogspot.com/2016/04/university-leadership-training-sri-lanka.html,Leadership Training: University Leadership Training Sri Lanka,106,52,http://www.kln.ac.lk/uokr/ASAIHL/SubThemeA8.pdf,,Graduates? Employability Skills: Evidence From Literature Review,,Dofollow,,4/19/2018 1:47,8/13/2021 6:03,,en,0,0,,29
1,3,5,0,http://leadershiptraininghrunkin.blogspot.com/2015/04/university-leadership-training-sri-lanka.html,Leadership Training: University Leadership Training Sri Lanka,106,53,http://www.kln.ac.lk/uokr/ASAIHL/SubThemeA8.pdf,,Graduates? Employability Skills: Evidence From Literature Review,,Dofollow,,4/21/2018 18:15,8/9/2021 19:57,,en,0,0,,30
1,16,7,0,http://learningfrommymistakesenglish.blogspot.com/2016/11/defragmenting-memories.html,Learning from my mistakes: an English teacher's blog: Defragmenting memories,239,88,https://sis.kln.ac.lk/Services/,,more info,,Nofollow,,5/30/2020 2:49,8/11/2021 9:09,,en,0,0,,45
1,29,8,0,http://library.apiit.lk/detail/library/local_link/,APIIT Library,13,62,http://repository.kln.ac.lk/,,e Repository University of Kelaniya,,Dofollow,,7/6/2019 9:16,8/15/2021 0:07,,,0,1,,41
1,0,2,0,http://lopamudramaitra.blogspot.com/p/footprints-from-oral-tradition.html,Book Chapters,14,18,http://repository.kln.ac.lk/bitstream/handle/123456789/16636/3.pdf?sequence=1,Lanka) book on- Buddhism and Jainism in Early Historic Asia-2017.,ACCESS ARTICLE HERE,,Nofollow,,4/20/2018 15:22,8/18/2021 14:22,,en,0,0,,12
1,14,7,0,http://lover.fm/find?q=multinational corporations in developing countries&page=2,?????: multinational corporations in developing countries,77,31,http://repository.kln.ac.lk/bitstream/handle/123456789/11637/10.pdf?sequence=1&isAllowed=y,,The Role of Multinational Corporations in Developing Countries,,Dofollow,,10/3/2020 21:39,10/3/2020 21:39,,en,0,0,,25
1,0,0,0,http://luxurymotorschisakusa.blogspot.com/2017/04/queens-luxury-motors.html,Luxury Motors: Queens Luxury Motors,70,45,http://www.kln.ac.lk/wp-content/uploads/2014/10/SupplierDetails2015.pdf,,Supplier Name Supplier Address Supplier Phone 1 Supplier ...,,Dofollow,,3/31/2019 6:36,8/15/2021 22:50,,en,0,0,,24
1,0,0,0,http://milliondollarspraytanatsumochi.blogspot.com/2018/05/current-exchange-rate-for-dollar-to.html,Million Dollar Spray Tan: Current Exchange Rate For Dollar To Rupee,73,70,http://repository.kln.ac.lk/jspui/bitstream/123456789/12116/1/391-406.pdf,,Rupee Devaluation And Economy Of Sri Lanka - Ac,,Dofollow,,7/5/2021 13:13,8/13/2021 4:30,,en,0,0,,46
1,11,6,0,http://missionarykidfromindia.com/component/k2/item/1]what?start=487620,Nam libero tempore cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod - Missionary Kid From India,27,185,http://www.cdce.kln.ac.lk/index.php?url=http,,http://www.cdce.kln.ac.lk/index.php?url=http,://freedatingsiteall.com,"Nofollow, Content",,3/22/2021 3:34,3/22/2021 3:34,,en,0,0,,140
1,0,0,0,http://nirudissanayakeuok.blogspot.com/,?????????,21,15,https://ss.kln.ac.lk/depts/maco/,,DEPT OF MACO,,Dofollow,,7/18/2021 2:50,8/18/2021 17:51,,si,0,0,,3
1,42,10,5,http://nvp.stu.cn.ua/article/view/216394,????? ?? ???? ??????????? ?????? ???????????????? ??????????? ??????? ? ???????????? ??????? ???????? ??????????? ??????? | ???????? ?????? ???????,37,21,http://repository.kln.ac.lk/bitstream/handle/123456789/16739/J of Economics.91-103.pdf?sequence=1&isAllowed=y,and evolution of england banking system. – 2016. – URL:,http://repository.kln.ac.lk/bitstream/handle/123456789/16739/J%20of%20Economics.91-103.pdf?sequence=1&isAllowed=y,.,"Dofollow, Content",,3/11/2021 0:45,7/21/2021 0:00,,uk,0,0,,13
1,52,9,0,http://ocacyleti.keep.pl/questionnaire-for-e-banking.html,questionnaire for e-banking,269,68,http://www.kln.ac.lk/fcms/ICBI2012/images/ICBM/dccs/Microsoft Word - ICT004.pdf,,Technologies in Indian Banks And Customers' Perception: An ...,,Dofollow,,6/18/2020 16:26,8/12/2021 1:31,,,0,0,,50
1,0,0,0,http://onlinebusinessdegreeguriame.blogspot.com/2015/05/online-business-degree-sc.html,Online Business Degree: Online Business Degree Sc,77,69,http://www.kln.ac.lk/science/Chemistry/Teaching_Resources/Documents/prospectus_MSc.pdf,,MASTER OF SCIENCE DEGREE PROGRAMME / DIPLOMA / CERTIFICATE ...,,Dofollow,,4/20/2018 19:38,8/16/2021 6:51,,en,0,0,,47
1,0,0,0,http://onlinediplomatsuketori.blogspot.com/2015/04/online-diploma-environmental-science.html,Online Diploma: Online Diploma Environmental Science,123,62,http://www.kln.ac.lk/science/Chemistry/Teaching_Resources/Documents/prospectus_MSc.pdf,,MASTER OF SCIENCE DEGREE PROGRAMME / DIPLOMA / CERTIFICATE ...,,Dofollow,,4/22/2018 16:09,8/16/2021 22:09,,en,0,0,,42
1,0,0,0,http://onlineundergraduatetebarazu.blogspot.com/2017/04/mit-apply-online-undergraduate.html,Online Undergraduate: Mit Apply Online Undergraduate,71,48,http://www.kln.ac.lk/wp-content/uploads/2017/02/Advertisement-2016-English-NEW.pdf,,... Retrieve Doc,,"Dofollow, Content",,2/22/2019 17:38,7/3/2021 12:00,,en,0,0,,30
1,0,0,0,http://optometristlasiktsukinji.blogspot.com/2017/06/lasika-k-sport.html,Optometrist Lasik: Lasika K Sport,60,50,http://conf.kln.ac.lk/iprc2015/docs/Accepted.xls,,... Get Document,,"Dofollow, Content",,2/11/2019 2:52,7/25/2021 12:49,,en,0,0,,33
1,30,8,0,http://past.wiki/wiki/Relativism,Relativism - Wikipedia,844,163,http://repository.kln.ac.lk/jspui/bitstream/123456789/5923/1/109.pdf,,"""Constructive Relativism""",,Nofollow,,2/4/2021 4:14,6/21/2021 1:33,,en,0,0,,90
1,2,5,0,http://pkhambaravi.ee/index.php?id=234547,Saurus CMS content management system,26,64,http://www.cdce.kln.ac.lk/index.php?url=http://freed,,http://www.cdce.kln.ac.lk/index.php?url=http://freed,atingsiteall.com,"Dofollow, Content",,1/10/2021 17:43,4/18/2021 5:13,,,0,0,,55
1,2,2,0,http://portaldb.info/fcms-1445,Fcms Login or Sign Up,9,11,http://lms.kln.ac.lk/fcms/login/index.php,,Login here using your username and password (Cookies must be enabled in your browser) Help with Cookies must be enabled in your browser. Username.,,Nofollow,,5/8/2021 18:38,8/5/2021 17:24,,en,0,0,,10
1,0,0,0,http://prasadiniwalpola.blogspot.com/,?????? ?????,22,8,https://ss.kln.ac.lk/depts/maco/,,department of mass communication,,Dofollow,,5/13/2021 14:46,8/18/2021 13:03,,si,0,0,,3
1,0,0,0,http://punsisi.com/,WPJ Pemarathne - Portfolio,4,21,http://repository.kln.ac.lk/handle/123456789/18958,,"Hewasinghe,H.H.K. & Pemarathane,W.P.J. (2018, March). Smart Veggie Identification and Alerting System for Supermarkets using Image Processing and Neural Networks, First International Research Conference in Smart Computing and Systems Engineering 2018 (SCSE), University of Kelaniya.",,Dofollow,,7/23/2021 13:51,8/18/2021 2:28,,,0,0,,9
1,10,7,0,http://quen.adsforall.info/pdf-how-brands-opt-social-media-influencers-for-influencer-marketing-on-instagram-a-study-on-sri-lankan-beauty-personal-care-brands.html,Pdf How Brands Opt Social Media Influencers For Influencer Marketing On Instagram A Study On Sri Lankan Beauty Personal Care Brands,5,98,http://fcms.kln.ac.lk/dep/dmm/images/2020/07/14/sljm-logo.png,,pdf how brands opt social media influencers for influencer marketing on instagram a study on sri lankan beauty personal care brands Sljm Sri Lanaka Journal Of Marketing,,"Dofollow, Image",,10/17/2020 21:57,11/13/2020 20:46,,en,0,0,,45
1,0,2,0,http://radioinfinity.cl/index.php/blog/youtube-video-item?start=15440,Youtube Video Item,50,191,http://www.cdce.kln.ac.lk/index.php?url=http,,http://www.cdce.kln.ac.lk/index.php?url=http,://freedatingsiteall.com,"Nofollow, Content",,3/8/2021 22:59,3/8/2021 22:59,,pl,0,0,,63
1,0,3,0,http://rkmceylon.blogspot.com/2019/03/direct-disciples-of-sri-ramakrishna.html,Ramakrishna Mission (Ceylon Branch): Direct Disciples of Sri Ramakrishna,87,5,http://repository.kln.ac.lk/bitstream/handle/123456789/11020/24.pdf?sequence=3&isAllowed=y,,Religious Associations and Development in India:,,Dofollow,,3/19/2019 12:11,8/18/2021 6:56,,en,0,0,,4
1,10,6,0,http://ropta.joseguerraphotography.com/ms-office-certificate/,ms office certificate - Ropta,118,92,https://ict.kln.ac.lk/images/2019/08/23/ms-office-01.jpg,certificate course in office productivity packages,.,,"Dofollow, Content",,1/16/2021 12:49,3/26/2021 21:31,,en,0,0,,59
1,79,11,0,http://shura.shu.ac.uk/14293/,AI Deep Learning and Data Security in the Internet of Everything - Sheffield Hallam University Research Archive,32,6,http://www.kln.ac.lk/2016/12/kelaniya-international-conference-on-advances-in-computing-and-technology-kicact-2016/,Official URL:,http://www.kln.ac.lk/2016/12/kelaniya-internationa...,,Dofollow,,6/7/2020 5:57,8/12/2021 10:55,,,0,0,,4
1,4,5,0,http://slusa.lk/home-2/member-universities/,Member universities – Sri Lanka Universities Sports Association,32,28,https://kln.ac.lk/index.php/en/,,University of Kelaniya,,Dofollow,,5/21/2020 15:17,3/7/2021 1:54,,en,0,0,,20
1,0,0,0,http://smallbusinessnnaiso.blogspot.com/2015/03/marketing-strategies-for-small-business.html,Small Business: Marketing Strategies For Small Business,126,75,http://www.kln.ac.lk/fcms/ICBI2012/images/ICBM/dccs/the impact of marketing strategies and behavior of small and medium enterprises on their business growth.pdf,,The Impact Of Marketing Strategies And Behavior Of Small And ...,,Dofollow,,4/20/2018 10:51,8/9/2021 1:23,,en,0,0,,53
1,0,0,0,http://smallbusinessnopik.blogspot.com/2015/03/marketing-strategies-for-small-business.html,Small Business: Marketing Strategies For Small Business,124,74,http://www.kln.ac.lk/fcms/ICBI2012/images/ICBM/dccs/the impact of marketing strategies and behavior of small and medium enterprises on their business growth.pdf,,The Impact Of Marketing Strategies And Behavior Of Small And ...,,Dofollow,,4/19/2018 3:50,7/3/2021 15:13,,en,0,0,,53
1,43,9,0,http://smartbrushpainting.com/2021/08/06/home-renovations-that-will-hurt-your-homes-value-things-you-should-never-do-with-your-money-what-documents-do-you-need-for-your-divorce-in-florida-divorce-is-a-complex-process-because-it-i/,"Home Renovations That Will Hurt Your Home’s Value. Things You Should Never Do With Your Money. What Documents Do You Need for Your Divorce in Florida. Divorce is a complex process because it is an emotionally debilitating participate that involves many legal ceremonial occasion. Click here for all these upkeep and more from the Department of Fall. VINE is a free, anonymous, information processing system based telecommunication program that provides victims of crime two epochal force: message and notification. Hulu Will Air Film About Erika Jayne And Tom Girardi Divorce and Embezzlement Allegations. Per the article, “This week’s episode was filmed on Oct. Fee Waiver Help Topicto learn how to ask for a fee waiver. When do I have to pay the filing fee. Check out the best accounts to help you save money and reach your commercial enterprise goals. Investors Could Benefit From Tax Loophole for Crypto Losses. – Smart Brush Painting",0,9,http://repository.kln.ac.lk/jspui/bitstream/123456789/19477/1/54.pdf,,http://repository.kln.ac.lk/jspui/bitstream/123456789/19477/1/54.pdf,,Dofollow,,8/6/2021 15:44,8/6/2021 15:44,,en,0,0,,8
1,0,0,0,http://southpointnursingandrehabilitationcen.blogspot.com/2017/11/scholarships-for-drug-rehabilitation.html,Southpoint Nursing And Rehabilitation Center: Scholarships For Drug Rehabilitation,71,60,http://medicine.kln.ac.lk/depts/pharmacology/images/HomeShow/pharm03.jpg,,Photos of Scholarships For Drug Rehabilitation,,"Dofollow, Image",,6/8/2020 5:19,7/31/2021 14:32,,en,0,0,,37
1,15,24,37,http://sun-silkroadia.org/,??????????,56,132,https://www.kln.ac.lk/,,,,"Dofollow, Image",,7/21/2021 11:51,8/17/2021 22:33,,en,0,5,,83
1,0,0,0,http://teacherstrainingcollegeendare.blogspot.com/2016/07/teachers-training-college-peradeniya.html,Teachers Training College: Teachers Training College Peradeniya Sri Lanka,64,47,http://www.kln.ac.lk/medicine/images/research_n_pub/sha.pdf,,Research & Publications Books: Mental Health Care In Sri ...,,Dofollow,,8/5/2018 10:19,7/27/2021 20:04,,en,0,0,,27
1,0,0,0,http://teacherstrainingcollegenahoda.blogspot.com/2015/07/teachers-training-college-peradeniya.html,Teachers Training College: Teachers Training College Peradeniya Sri Lanka,65,46,http://www.kln.ac.lk/medicine/images/research_n_pub/sha.pdf,,Research & Publications Books: Mental Health Care In Sri ...,,Dofollow,,4/20/2018 2:14,7/30/2021 20:31,,en,0,0,,26
1,0,0,0,http://technicalinstitutestodays.blogspot.com/2011/10/sri-lanka-technical-institute.html,Technical Institutes: Sri Lanka Technical Institute,149,45,http://www.kln.ac.lk/uokr/ICBI2011/ICT 208.pdf,,A Critical Analysis Of The Information And Communication ...,,Dofollow,,3/12/2019 17:20,8/18/2021 9:08,,en,0,0,,31
1,11,6,0,http://tika.solutionxtreet.com/resume-for-event-management-fresher/,resume for event management fresher - Tika.solutionxtreet.com,51,13,https://hu.kln.ac.lk/images/2020/09/07/_08a9535.jpg,home hu kln ac lk,.,,"Dofollow, Content",,2/2/2021 3:06,2/28/2021 20:21,,en,0,0,,10
1,88,15,10,http://try.main.jp/powerpoint/index.php?mcullum080,mcullum080 - ??????????????????????????,19,55,http://conf.kln.ac.lk/profile/?p=96,http://economicsofcontempt.blogspot.com/2009/07/willem-buiter-meltdown.html?showComment=1587049245659#c849363264644011025 http://earlgrey.rusff.ru/profile.php?id=914,http://conf.kln.ac.lk/profile/?p=96#comment-202,http://classicnintendo.referata.com/wiki/User:Kayec http://blog.department56.com/index.php/2018/03/08/icons-in-the-village/#comment-5481,"Nofollow, Content",,11/6/2020 21:56,4/20/2021 15:11,,en,0,0,,43
1,0,0,0,http://tsmtranslationblog.blogspot.com/2019/10/challenges-in-technical-translation.html,Challenges in Technical translation,26,35,http://repository.kln.ac.lk/handle/123456789/8492,,http://repository.kln.ac.lk/handle/123456789/8492,,Dofollow,,1/6/2021 21:48,8/15/2021 3:12,,en,0,0,,13
1,0,0,0,http://universitycoursesmetohaku.blogspot.com/2015/04/university-courses-related-to-chemistry.html,University Courses: University Courses Related To Chemistry,125,63,http://www.kln.ac.lk/science/Chemistry/Documents/prospectus_Diploma.pdf,,DIPLOMA IN APPLIED CHEMISTRY - University Of Kelaniya,,Dofollow,,4/22/2018 1:10,7/27/2021 16:28,,en,0,0,,47
1,0,0,0,http://universitycoursesotka.blogspot.com/2015/04/university-courses-related-to-chemistry.html,University Courses: University Courses Related To Chemistry,125,62,http://www.kln.ac.lk/science/Chemistry/Documents/prospectus_Diploma.pdf,,DIPLOMA IN APPLIED CHEMISTRY - University Of Kelaniya,,Dofollow,,6/7/2016 3:52,8/11/2021 12:10,,en,0,0,,46
